user_id,post_id
196479,886495
160974,938623
190255,451891
27004,806632
113644,12488
213352,733167
82614,711435
291309,931994
98821,875811
166020,535049
225162,350270
5936,920121
17582,826572
113689,829198
135606,42346
18545,887982
101887,232404
289699,701185
14661,192913
295548,133723
108965,530109
218654,707395
186940,192847
158483,346627
46261,629237
36208,850389
178846,427528
277294,169053
156236,359290
97921,674225
289184,434618
296049,589736
225224,85108
240682,49261
295182,88844
107415,452631
44158,500851
270649,102953
48490,706066
155997,892832
60888,285040
116166,268438
170503,270635
143367,643206
159540,610780
208356,186625
271405,854223
189762,333958
256302,120641
150645,926261
243439,368104
151376,518620
256557,819821
165504,52565
261151,284393
295967,144926
262764,819030
157531,379689
108762,813177
277442,120425
39030,153143
7196,765760
126857,432942
182029,564829
115353,267065
136027,228702
207148,572837
111788,607453
201173,271458
188024,246434
38430,911960
91496,505578
300931,577916
144728,711200
136972,482175
259963,24184
188115,698050
94195,629948
101685,635722
170588,721430
145131,785924
175635,120421
270620,661922
26021,149258
246909,463182
254176,884107
33189,225987
298884,911472
54604,321731
121156,536965
256833,295188
165211,933880
294015,379940
288035,926708
225025,125637
89775,80354
261467,995345
35118,256830
140175,780755
187876,439716
58642,675141
6062,986745
45836,989584
100165,470925
117854,877168
266547,466889
279214,350423
94999,411677
16771,596995
193840,299219
37497,738282
5865,318573
143773,594220
280776,229036
86608,337491
222570,931163
98246,518885
203965,84690
182124,265821
123985,22871
213418,217274
294541,157551
163385,581157
30447,905108
181692,186461
284219,140821
262410,778322
258062,687677
158957,97055
96705,792534
67932,307143
246119,474751
293435,41985
185427,581244
257510,404798
239590,680112
125208,395205
74651,350318
14967,35270
261921,827032
288233,260914
77255,284627
50669,486244
81736,257759
233760,272158
59114,482656
74008,204109
162404,571392
5170,322591
183689,870380
110213,431319
189319,164918
247165,372659
118682,455266
61260,458376
67132,304174
238818,48695
143093,282613
6435,674860
193662,121240
246301,812295
40713,793161
120953,29720
36545,422731
88932,37474
232875,717032
40757,529290
64076,984534
229635,885022
186488,725412
183498,611274
235971,839728
73225,88090
223732,517605
109696,671385
120361,914242
156556,899841
109887,36034
214920,591796
117337,254274
273281,513479
154122,996783
147363,615409
227941,398993
1030,867378
48725,280901
48827,473072
206311,935007
181179,862406
184247,536669
254182,766114
247621,821554
214851,468736
47521,134388
104115,949501
171395,896365
27726,571368
212322,491705
248311,726542
203495,506736
2952,636833
253071,444453
112274,291521
200144,291004
194281,506973
54032,324263
154561,819535
148130,553647
191947,935539
11347,270531
262496,467171
248255,184527
185781,520213
109673,469628
223104,515993
40746,18125
163333,293335
272062,196937
275772,620460
17113,64994
177208,991620
42283,845818
233172,236616
183355,341855
66948,1353
135493,788541
62870,282945
297655,417532
129584,780251
198484,504218
161302,24403
274631,960990
27386,281923
286292,287775
104737,859427
181552,451380
71450,181634
47648,410800
4241,510684
152927,676221
226849,875345
29753,344227
6741,289256
185822,150908
155280,784871
30020,657824
43080,430784
213806,400154
20421,890841
161680,998740
245044,828571
142285,879569
109580,954557
59640,567040
130960,766128
204222,771984
248597,541428
225255,885597
54356,968941
258415,383752
6088,590575
93673,15937
245217,875789
261662,933589
242375,657455
100042,313789
286661,617262
300306,410506
78970,331871
10334,310043
174920,146712
104819,107422
13191,945182
249151,937641
237068,134109
192327,183390
198246,320905
132032,17982
94657,126188
5259,413571
106262,297584
109868,856255
48828,563330
188103,994301
78233,741137
190564,646143
273140,277017
4107,524731
171062,180435
36209,911809
296592,623708
112069,840174
99668,732503
99861,403205
244850,456030
41827,426387
1341,677600
299531,670990
293136,137240
129547,65098
193541,512181
165798,303024
248392,260234
299071,647358
9242,370066
289427,149337
217450,160480
3941,338253
182995,269674
186521,154766
84418,45994
283124,867668
280047,647833
27475,591950
269332,799401
17554,868956
244595,637742
54510,952383
258142,975773
185065,794325
293146,490550
71528,919113
188675,459556
28875,978296
216268,605746
1637,854971
222017,295619
95627,782018
163525,455061
147159,793083
66428,274333
294819,424371
112966,90633
252558,92427
156354,11756
103332,411465
269824,138215
226759,769698
105303,994192
239124,79058
46864,486722
93145,357514
60906,24348
146214,207632
132698,157143
50725,710816
245072,722176
23103,951341
97042,177912
119314,449315
286969,607261
27124,671758
235285,847604
22561,217917
113870,470715
277813,526208
241988,151261
170295,981428
192229,368878
247490,595372
55256,786487
269695,407357
58408,267496
281699,407965
123488,839138
140617,877447
160046,26191
130810,792715
103117,221520
144371,1201
37249,345594
251780,691460
50852,261744
289772,780063
266180,442052
109066,917393
71144,176486
193773,699940
46945,377382
131266,193831
264384,716791
264503,54347
235982,440716
53564,547714
238548,851062
202612,744835
63764,303921
61116,194507
229834,117157
75718,280189
214405,160122
131699,128305
4711,722575
117375,413705
139812,146383
196456,957146
286517,373822
230515,950516
116176,181446
268543,190540
152889,127987
241600,287164
172130,872825
212833,90807
195771,272324
248440,227496
52048,753143
246661,987236
52447,387083
172291,76719
91270,454605
99955,635633
183824,858066
291710,105383
125945,468843
287467,141629
245270,326266
87913,443840
111994,667061
141923,995365
251983,625680
87209,204832
22823,892683
143728,621135
250090,414677
299388,575646
212836,235098
267788,5636
210418,532041
247796,846487
3044,85342
149720,368592
121624,631135
236851,778689
58583,371358
223238,254881
209093,123523
54888,786707
278290,222631
92325,379493
275824,102101
90351,81573
178913,604024
56506,685268
125073,217706
118581,378115
188943,662699
223089,360729
203296,587337
268153,870787
86407,91936
86169,742972
185695,620708
27029,488342
231376,297184
79328,965723
68989,271865
155458,108659
259093,235916
277489,849910
177555,776727
145526,795512
300803,456603
247270,530458
102458,456293
183926,420593
58423,450383
78706,929190
37125,41527
39161,859659
179662,67853
58526,72238
65422,471268
237740,960248
148193,781737
132304,717819
189732,483765
8857,73995
116090,310806
221752,756845
285406,548816
174585,610290
208436,708196
83165,838686
298282,642796
32453,385884
42736,620430
291471,486992
307,536728
80415,532157
297590,437237
179553,159167
46046,928212
236267,590309
561,160067
57396,534055
175967,610702
14367,645110
31949,623900
82718,987499
124492,675990
251259,692812
52141,547525
47132,315213
278934,591769
82394,199873
55845,570561
10055,772070
26440,628647
65969,326306
280122,500016
75221,746979
170614,455915
259021,538011
45961,238323
292618,98823
101393,96550
246748,752313
6365,831765
139567,958477
253937,895332
276338,81557
197683,191221
93658,258436
287976,461672
88386,643875
294578,560717
268695,743019
233315,811558
15469,600575
256032,902561
67387,274516
179600,823295
281813,610674
280782,397993
233217,636649
128255,701958
88369,294049
256414,219093
301263,122973
104866,424236
284961,821292
224645,697818
244683,573398
302841,934767
12299,377827
152124,770235
157498,246813
260953,273519
281184,967005
234544,868665
12412,357730
295066,293367
144752,601859
123920,966363
268104,302707
96806,843729
156883,849717
273102,877239
91559,148480
76877,68807
266381,471665
189525,123799
68754,882940
248163,497394
90525,47622
106704,912840
281517,534500
151994,155541
294494,391086
81442,561423
298564,187571
108270,579551
2600,815994
125995,425980
15863,624320
249938,2321
170257,806628
236881,683150
103393,376711
158953,409037
156903,719231
280698,427050
113879,978891
25368,351209
37057,593944
47322,618729
99773,990878
48091,639930
221600,642455
13022,284474
156058,150566
79710,134607
45794,730724
37675,3115
22638,18637
284977,924877
58686,931626
194610,247982
112280,385227
20042,23565
202511,609938
45545,683129
96221,538805
6911,218462
131053,181110
200072,937578
219373,71161
174440,513149
79625,639325
54943,729823
188496,211021
231290,771060
234915,231969
176029,51861
75504,495486
292047,429464
100076,162916
201246,943730
2114,248204
205773,743895
24423,1646
110133,648421
94229,62620
107959,285491
277235,48904
43159,809924
191058,309565
226242,241040
108872,546541
282158,855346
201577,439666
247101,372213
166252,888990
48601,79714
119533,596712
139344,670513
114008,936249
269779,94524
256317,328406
100436,756088
289322,460402
161079,279619
248681,658655
62724,956808
245170,269276
150867,130789
182861,65446
133566,58168
270218,518222
118164,714684
25127,73108
104565,353942
265143,683391
228124,480876
177171,338179
9377,641
99131,192668
205271,100764
298406,2234
168797,706094
278686,346420
108764,87578
126884,845550
14501,669709
14370,604568
236746,84970
35326,99197
70999,68334
175689,612744
259286,476024
282604,349591
41146,847102
99907,310448
15764,555242
4717,998634
221114,698484
236478,59989
261956,222480
74826,18716
107761,126204
269,50198
279464,812748
176781,35489
86106,239499
294722,767578
213103,86019
81505,881567
71959,443063
10922,331435
264641,567289
126351,455136
272207,157787
147878,191095
89839,82413
150979,467694
208870,855021
179222,597526
254930,869105
77836,837715
219537,930682
123895,907516
98183,131412
13681,661709
32832,380462
179788,603795
267166,219572
191678,742110
30272,444382
245943,870827
292199,53529
91492,357684
2480,455310
8847,203208
221978,62070
162121,215229
284822,871272
207977,206083
258248,548656
82129,454550
43966,767407
58655,663466
223351,314849
76146,567639
258029,418359
298801,205458
92881,23069
23668,391390
209397,60014
146634,312420
154980,70885
272544,874560
55406,517880
290803,169647
270603,604333
218548,187855
66807,742971
177149,683040
130109,464240
250680,80042
44534,954648
33078,790149
273988,900194
182971,779920
49319,172916
278585,157569
126860,597485
59750,109878
66762,583356
19461,63901
274492,453480
286149,268875
272915,28727
282101,887395
174239,239981
45808,224509
48240,760223
18217,156063
29209,795984
178849,660200
38874,162704
50246,175234
265619,908488
231944,185216
294358,39356
197058,298461
253626,663843
14043,705674
52524,271177
229824,960167
47451,77325
210184,660788
77913,425795
184214,962929
192288,41797
47640,862641
84482,535843
96931,249326
222823,346007
45137,341569
231283,577198
201521,16469
18005,361532
102962,150052
280734,848942
16954,709233
133991,516236
271727,349425
182821,659846
50018,655153
50476,737751
114141,982891
102800,286299
39560,250963
261173,282059
39520,869036
64525,951132
8665,728015
238610,376264
130475,966183
252420,915249
190869,495578
143658,325087
189538,89418
33080,732911
49625,767268
156644,502092
211594,799127
200879,470368
188870,247827
57088,93941
279408,207009
276016,233138
286907,264459
150006,929533
204712,745596
260385,477471
67774,965509
191811,836652
24626,451875
95652,36340
221613,533492
227311,368469
53972,154208
70707,443510
298534,494535
214373,685762
179980,837634
137188,772871
296083,507476
83368,457571
58079,213620
6309,544352
299935,407690
182324,187566
180878,40083
131099,406392
262942,174984
47884,639328
112984,564758
83495,361252
229921,939006
294237,788599
224271,794796
219888,393869
76207,524407
280657,697559
196127,362258
109019,352665
58235,637835
42332,312436
6216,812242
88518,145368
201968,227632
249282,134185
60733,590671
257718,319248
269891,651608
166222,967783
95405,591585
56873,166230
182648,645028
160091,892697
201987,969945
207013,290880
200827,700655
129311,421189
25578,139214
154979,586436
189469,531969
175449,169373
66355,445515
159789,301888
60264,467497
151691,446410
184799,578422
287710,873619
19133,238251
261405,485309
175898,875457
98418,989028
234936,224110
78520,175226
154796,776470
53425,238447
189157,962572
255386,894924
273199,925546
27867,817239
182027,497772
195864,707857
33899,686121
21915,469769
209752,761747
42063,499399
221950,485393
68871,160603
180998,45075
33643,428823
65221,459484
108283,714409
128104,885355
7363,835789
270270,744017
149575,331978
60642,761267
204566,928088
214108,872142
257380,846774
131981,936034
110307,15911
83441,873806
49036,196692
127589,804503
60184,524678
214865,367714
276244,226124
247286,474572
173847,807960
122585,614686
196868,303035
246872,70990
292523,19881
200932,475321
258272,580497
196439,431065
19067,196551
233194,347093
271744,961680
29197,955875
126051,360274
51868,166869
12375,124652
47580,889772
141727,870313
164779,730591
124787,517472
151033,763601
194564,81812
206575,826949
43426,271628
53651,951058
107312,813685
149998,987106
72067,654784
31880,809340
248377,248003
40550,96460
18285,274572
27978,533402
184310,33037
105521,328530
244210,159925
145073,8953
211664,533796
22564,1162
261585,579996
51493,103526
226715,195358
83089,180000
35994,473461
24667,748049
258010,701229
251436,465626
35318,685100
290195,511436
160671,364761
92451,379213
17569,718914
99289,299929
127269,708018
15555,794838
48195,661752
273363,308697
130193,567231
63422,75750
139296,7738
245168,947671
33678,200802
91475,859605
302303,894731
190115,523513
292486,465579
241237,83386
138598,488162
190191,904489
162944,612600
66748,177203
288981,318567
76245,766139
11772,705468
91041,585611
102515,869125
99249,752790
68738,142026
100342,26097
122960,223536
101340,832042
77460,134574
107631,801631
227555,247041
165168,594509
240255,518604
42393,886790
264260,336971
170410,707371
57445,758509
153251,392850
216234,78290
94035,321110
5357,707904
30060,58368
128699,138218
116667,45842
97893,611653
31390,547671
83647,92584
46382,323403
114069,453397
175560,653996
63587,434717
158878,330212
181703,117458
210425,309493
40766,621445
154373,925456
131250,639700
106378,464829
277073,459482
107789,868165
27714,460073
273408,153300
142868,971251
239271,49497
256127,228153
231222,281119
188653,250567
125942,295526
285075,28639
292464,44995
106563,742879
79109,549344
171872,419687
18977,901465
56905,685174
179018,491085
189782,356667
156092,475356
33076,483043
243967,863919
265279,658643
80988,450290
262634,665577
301933,422904
247888,693672
129148,710767
270638,271264
246581,817254
3409,272196
45306,579469
247420,942668
149666,997274
149574,460173
287587,669308
218799,32928
193272,830181
37005,685533
177653,294129
61129,892758
63557,872882
265181,801756
23037,676998
124123,484089
48489,871305
158513,801068
219559,599445
130337,419385
50966,540468
204920,894057
237159,821539
162870,475198
28120,806495
157683,499210
12873,41759
765,673417
277412,405033
207558,517456
8737,58896
45036,763586
259478,709205
116922,196839
260506,459696
133397,30181
94352,332390
278522,81993
231209,880827
142853,831293
232090,532799
151487,434012
207197,84033
155705,271862
130978,671356
270369,943868
53492,304084
202143,479713
139168,18235
61282,577251
120038,73634
246950,198812
36629,659221
149546,949756
213083,739668
14494,942785
110970,761284
36556,983269
290919,322115
67608,817361
139718,848516
36200,664083
183017,70198
254941,226928
254325,388961
299937,750675
220034,998781
301889,493815
239538,937581
176576,698569
110403,603908
283365,130829
195084,65179
188768,508951
33248,366554
185359,332662
228399,138180
38068,837252
53052,380657
276864,417663
211877,906086
66580,251375
89613,657693
187477,564335
200050,417320
268012,290067
177132,556139
157066,841628
181753,587561
42709,461562
192423,57524
198594,758786
54607,869184
250741,675101
50103,459366
180253,482425
166999,553423
281909,586234
154211,283457
5068,690110
96947,136607
140809,656464
151277,184243
297883,548321
58790,102371
298248,624640
142015,942396
230993,88415
163931,610708
239265,161449
144118,862225
101055,268423
222940,123988
235876,400312
282116,629289
286793,305359
189889,16231
3628,660447
152279,424026
213852,315509
213833,253472
35299,235599
204084,801584
7610,308179
48787,372992
29996,981993
21395,372697
296062,207377
84846,915194
271149,681370
10069,657543
99719,262870
211030,177968
102571,579727
17197,961098
11185,854973
141909,810025
67317,711633
135363,232145
103480,698268
129723,644616
33993,638242
195459,712370
207791,320012
28561,281991
75401,330073
177239,182239
71493,439100
32625,77275
36788,552765
146830,369046
288844,888842
279187,982844
201024,193194
30567,307372
161183,373085
190673,533295
103157,668287
288480,498596
86113,697924
101368,300572
179131,510554
186101,291899
105705,947355
102782,194475
64424,742996
157690,35587
23512,718919
171359,73636
224901,759387
270851,411279
50934,505872
226696,894161
181455,677096
172072,214056
207318,21483
248976,669843
12315,817649
128965,788989
40779,47566
144149,387699
67189,132897
273232,84831
277696,454801
262734,718682
153413,649208
167150,183154
126479,272702
253213,568843
228220,435989
240451,958396
244113,108425
216914,146250
196158,508535
180923,405820
289435,547483
301184,288418
230420,645273
209786,964401
262600,375352
10966,104704
16256,848474
287156,834799
105993,264728
105124,575639
177164,27677
210582,530830
5332,29653
186110,35933
148821,87490
15104,545431
39191,73567
78587,691163
7377,526165
30521,149028
160258,406861
284071,190637
190585,641637
16158,429740
81676,350434
42259,178140
227376,533745
45137,611892
138240,368659
97102,497246
266537,802485
60744,338099
214397,70561
218769,23899
22886,827311
85223,134840
247666,815197
54095,389363
112177,453127
59274,569451
130661,542189
94222,320944
143013,944593
83744,569902
44135,354673
261137,876728
149045,836902
86189,466331
45798,981427
137363,346589
75146,544016
61700,74199
125338,190725
66037,983336
292172,559119
145679,365355
98581,562261
222705,657617
49140,655105
245188,628089
2382,641168
181436,97478
224040,151927
28670,554217
291420,319707
263776,893908
169295,661751
131683,662050
188031,31554
280520,879104
252202,141955
34674,293747
23203,179082
276693,524085
169888,452158
18826,71047
38974,867535
96879,925619
284802,784653
54049,539680
298013,297960
285802,401018
35845,801320
213090,395774
82706,493870
21812,805508
302931,567386
209942,482658
235927,427585
25877,52672
3618,993319
291944,885696
86534,167490
130882,828612
229264,116782
237393,487479
35715,697910
22740,772828
55243,382737
76628,732995
221132,933367
248535,5484
217847,855147
21354,163136
89325,620691
169963,791406
129930,868320
153673,521519
224515,813000
67739,593563
250713,354345
146111,390325
34222,742846
96948,970276
208516,886611
177634,977829
293912,335115
54951,373409
268004,779971
14353,569981
265398,985179
85996,37103
150213,174403
247875,868198
238857,924404
268197,952108
223959,109928
146915,71224
231204,928338
274213,649745
20809,530745
241463,678474
288753,871349
214722,935293
249224,954360
46398,297947
52401,539695
137171,93961
134742,597928
212812,219614
85838,890821
195820,797893
2336,79745
50933,100992
281960,854296
222556,253625
68576,315451
294677,226114
87686,72088
168316,419983
132488,549403
256934,701298
282899,463433
261522,935089
118441,291087
202180,306067
279847,329206
279519,196383
102920,905378
13155,325735
27313,77910
23731,824977
21517,46388
81025,443535
153484,870993
559,741630
64013,670146
86754,677628
16592,775345
21033,105878
3260,973325
246972,199946
79280,100936
284238,708580
126773,691911
241616,192855
283503,989031
260170,323607
29914,726672
114657,759785
58039,176368
202839,897167
98903,79243
142789,592272
54958,920142
107988,669319
169422,12192
131705,535590
85871,453825
114538,483973
282677,954017
23466,583822
256289,954417
241877,819787
243568,644911
302916,386470
116647,231642
8882,459624
16979,224527
42636,22867
162867,39375
173289,498066
225489,416553
244630,220880
233056,132717
302483,447192
247938,425425
187243,848308
228835,843696
73549,901954
71494,496188
215901,522753
217774,840058
222862,999305
144146,709239
164355,686866
254994,38678
212048,566444
107699,58242
65279,671167
90963,281448
225383,559598
207828,207383
165535,941267
35459,84798
45460,286944
201723,37972
102439,204530
135719,138647
223814,274411
186549,122043
292079,844283
165996,777150
57047,956450
1856,629099
277136,238362
229568,236897
192580,663145
196656,462867
254491,300023
126069,802441
170818,321570
110761,896844
251379,863703
182159,691202
223000,731853
82094,292249
88672,803908
172302,149848
76308,603788
152709,77467
63232,920904
108244,927029
160001,194950
279372,126183
27550,792701
88828,550565
25085,808910
285564,915349
252703,943882
276561,628331
23659,956405
92492,780236
43388,137739
33171,54209
210806,996923
242982,65039
97377,550320
290567,200807
27681,371011
293026,642341
120229,199960
139418,762216
18928,814497
109567,190612
278606,980381
86255,838648
114475,591285
256035,456458
226193,574975
176668,650117
201543,766067
190251,903046
242912,504968
161386,767439
183490,921072
64569,410853
134531,445860
188483,938937
128652,345031
240184,535081
13465,325882
169954,779060
191947,839332
259220,639618
275577,199628
269052,379713
171074,18231
247468,585298
119767,727338
46670,396924
238688,656404
22961,830207
1167,670153
152190,265908
184259,254616
152354,900645
177631,93538
54776,386234
38619,247635
181099,569238
241281,801393
38320,150446
145071,466912
148553,732291
206790,283405
21451,173443
76027,491877
132491,522250
237261,613388
137152,219714
241734,103316
256394,643180
170586,558481
256290,182579
31317,27892
229942,590997
87169,715468
204028,728443
273296,812186
157257,701338
74085,229022
193636,82232
163676,464437
101431,287536
91260,223397
209886,771394
159333,799623
119295,762492
82383,831092
142990,79328
36291,744331
19775,654747
106715,997216
20395,725776
225994,254088
282947,631895
212869,572610
85994,252158
167913,215661
44330,911770
108314,679905
41301,438768
296904,984172
261441,764063
204554,307581
94188,604239
289828,134397
108598,597892
250592,248934
102707,949624
284341,400434
296510,953543
112210,48942
4022,313633
219221,859597
8633,830273
168837,915191
233866,356089
184608,855775
153223,825437
180066,220935
35432,794122
207410,926932
145883,968563
27298,736600
209547,784527
293865,317433
272118,595761
106217,316626
116905,580026
228824,771118
229934,36779
181278,568985
80706,602234
216816,920427
148517,895002
141894,956859
82762,683600
110621,862486
134218,706259
64761,381909
44904,494741
24565,543630
217089,310929
154982,635988
285658,133746
197423,415836
43374,819788
238184,205313
59575,992273
289405,199713
247597,257726
143506,81901
173163,917786
72043,193384
91422,384341
129490,735631
242446,980228
36513,574567
67674,536866
203566,908104
9185,993189
107740,600630
236937,838382
225199,150826
187178,595806
303073,770712
147144,812156
28355,761247
102812,876840
92767,435789
280342,413986
71203,217629
43300,99161
238937,810946
165539,270222
1979,74699
193384,612327
267391,386180
84040,270999
211098,809036
172982,965342
140851,266026
285738,303442
232796,759523
154061,188834
254306,457699
88173,500872
35348,791916
247004,424931
205969,277695
206351,986841
94037,836977
113652,147526
203682,838375
229374,582758
30592,177445
282665,433595
123472,997191
173312,309415
169217,3798
296382,448944
177363,186636
116714,333767
54932,200408
60344,7602
232042,377201
125973,241154
288940,912059
122885,463292
152079,266826
68584,91426
199505,339523
75854,605908
184997,855357
5533,201616
298092,684640
273116,712442
181211,711103
236048,473984
21479,492907
252015,854983
14146,738644
121957,417792
180166,244752
64551,165851
2703,501788
42284,547199
79781,264558
80031,974252
28986,464067
85514,97163
286492,626740
274280,424280
128134,896206
143075,619295
194423,282228
160746,62136
13684,773260
185178,140624
284931,244847
79441,384456
239470,770315
93118,205812
54474,670209
228567,131022
220789,251386
80656,837536
225406,212536
45889,505444
257453,131839
104646,418883
229230,792016
85812,106683
50376,563743
181288,957973
295497,973755
121356,857259
222595,412725
173727,825717
211857,702447
239349,585895
130254,626865
211927,576380
270225,149051
186625,435217
195311,160343
102363,966289
39944,679419
145831,850464
192035,301643
19191,967217
253568,467521
40624,416479
21969,640914
104338,256451
3560,821889
252383,698547
296651,900677
274642,147849
212769,856421
124421,624488
227791,218928
27464,483306
91194,140990
93059,383295
140270,451908
280639,531584
191731,117360
153351,734334
6387,652284
6860,277525
23049,276709
189507,810103
9679,976863
118244,985468
64160,216488
44759,59446
170181,310906
216881,551254
227468,449023
214596,268038
194021,31838
103318,699626
234599,477981
86399,941927
118277,935013
266135,274757
180567,830336
250060,657006
303227,730283
290524,373771
138828,480438
30253,46736
284886,719083
172029,621486
265963,532431
261791,655428
148206,155270
135659,781625
7796,513953
108442,943956
142218,829096
180720,600506
126772,480288
279476,172551
102864,391468
181471,187522
17450,384839
131008,540869
33996,52358
42176,506149
17147,635132
238133,791153
200840,558771
89341,386797
138280,727003
201401,800870
174477,162488
70368,509818
58247,855216
119041,505685
259859,636836
36734,936396
261788,90234
132306,841559
5551,946899
117386,547501
144832,689912
194400,719856
146885,828604
172709,585790
264608,373486
32398,405237
114994,639752
240239,940339
109820,380939
208074,762013
40523,629318
202553,483806
114135,425069
144646,377597
5400,95883
29420,982747
111634,547841
214288,211349
235759,786115
98659,781750
63327,454348
32113,361979
128813,876087
6328,70854
37083,834619
145159,785016
213251,407641
181091,299225
6264,255378
198899,119164
152922,950304
109796,447966
225936,185480
194946,206484
279689,606642
61983,526408
157104,381367
43096,465272
190426,599725
245517,253758
27273,511936
143905,86721
232723,450960
214352,199659
178353,539
302902,61378
142486,570282
19429,617235
22268,606240
157844,827227
262520,498236
51013,696646
270308,29271
23214,510416
221232,17136
158970,61902
289752,752275
221465,187990
102077,82480
59397,600761
158813,769287
79228,923414
199379,101082
105809,908378
148259,143367
292431,145621
151026,504181
261258,210580
252901,614394
49707,881176
231732,45545
56647,736640
106492,797213
217881,966592
36056,428640
220910,845824
118403,748991
199459,345880
295648,563560
214068,149666
3084,508744
61932,647480
74102,301410
279158,433872
1335,833311
1096,288036
256405,294218
48555,865150
49807,758215
104112,910574
198596,547345
51644,383871
119716,909158
11602,842270
296266,699942
198010,404461
21888,22507
21184,539722
227655,348265
97618,144231
219492,115564
68389,249628
77509,950406
287207,976825
228528,624843
242760,240615
100073,228564
118946,857387
31255,820079
157004,344466
59828,579103
170950,95269
217724,717731
167842,239206
14775,472525
234577,805493
190407,290832
197287,155776
299829,600781
9514,940924
240711,886807
167624,302922
98126,255334
29288,562076
278577,16577
33219,281422
252161,169281
199777,448398
184853,987311
66902,617844
8508,627773
278995,119690
228154,380359
27075,723029
133259,189427
51785,645275
76239,378420
134537,811001
91575,334528
253864,604904
137230,230337
18159,504371
255413,60947
89842,224957
296190,92748
228990,134010
131246,886747
199835,90509
256749,32027
85899,697718
8079,638297
156455,287075
297160,570874
211013,528560
243262,865229
199434,772376
73555,65370
121850,461252
68908,843834
272022,746448
260685,427953
38822,115120
273729,709523
24119,179983
15841,89680
70202,733722
40859,557984
46457,908615
237867,308185
93838,887431
138867,24581
56058,880689
167715,274900
36267,789025
265110,997770
262934,246931
72530,764956
272064,36024
156607,27513
255150,349604
270859,511923
48062,717368
50564,930446
225124,394288
139748,32679
133468,496477
90663,108036
59228,218771
188235,892182
258255,486097
9798,468196
243866,631150
281803,240657
109043,895065
164356,736804
116077,996451
202224,223734
146167,538413
297489,778151
186592,25031
260770,157743
25794,729483
85524,792948
7302,334019
180285,15503
155409,291521
112984,46975
149781,740048
60588,578217
84111,325484
29562,148998
136801,945524
54902,978962
239051,650062
291264,155674
146801,28320
25380,534164
249052,269594
212853,539551
133556,740687
70672,24198
86110,238054
284189,132181
235411,549735
24499,263159
123430,528691
101777,849117
298589,707207
46637,813558
20467,143310
158795,986166
234008,81818
109256,173650
228820,965997
95708,561286
41633,598214
293060,213210
38119,242909
14757,824893
284348,99585
215955,97217
253745,681624
168680,615249
131929,590964
122315,433085
37508,872466
146932,337048
193881,169886
235969,877946
216588,187251
128709,216620
88349,90333
203326,654633
6978,520819
137994,464782
173817,111323
32196,172764
167740,596023
268916,207521
63322,969679
270755,812156
294562,173052
193754,510613
9169,154458
136718,664193
120103,920467
129085,526152
169787,103054
113584,534188
243557,473743
186262,785418
272810,836283
200037,147319
60442,600346
150873,331083
259060,909878
235429,951413
106081,885757
240040,952113
200107,798260
96972,222484
213607,360665
176568,789430
97138,991891
247471,965472
12616,303128
245229,841704
257099,424427
148788,91957
255268,839654
301923,981833
138814,197946
89589,997897
233580,164088
7458,963631
32832,565370
242304,758440
90995,632206
54030,892118
38869,971868
275557,364642
188597,466836
45614,46966
261368,451584
123908,896924
37830,716947
226827,97832
200593,347668
64475,955277
169036,274400
137250,216786
132165,523392
3770,415843
151968,626524
236940,629230
293976,297220
220315,609152
244064,446314
104790,490925
70276,654136
109594,186500
20059,598255
11683,833132
6138,997995
233584,872898
178870,295017
162150,230062
211074,723757
67584,300754
165991,271427
301606,252076
300643,961611
113308,566796
163890,433933
284007,347762
141708,129102
108243,215189
169612,838377
59985,770466
193538,190859
116721,201778
6493,625132
273380,14812
226177,48433
295109,834091
157007,345918
57270,9384
97754,703901
248963,602596
221336,28293
259401,76599
236881,444475
293328,952099
193541,422545
10820,392321
282035,449978
69008,894533
25798,618611
264189,630952
233564,306305
231442,746057
228659,887850
229238,611569
299883,478169
204527,712120
182032,814033
125400,506748
22507,889758
237053,702099
96672,325186
139311,607809
41666,901437
204655,14108
185988,279058
235559,279555
297225,970876
302064,392291
128437,630463
152001,583876
100893,535200
298045,953100
71462,386246
43900,314641
277535,414868
213555,301937
127230,820924
840,812875
216532,176449
220739,81237
118743,574564
29350,363308
53800,779981
53596,898946
34882,320240
243227,573332
167666,141649
155047,929629
241316,546138
168962,854534
267448,240250
100474,71743
121997,788883
210260,35593
252153,54833
272046,717550
57641,918033
78539,493206
73868,173393
219548,198700
65345,591820
91130,810094
301458,588502
185704,137786
113545,126730
255727,341893
243635,331508
181132,748181
299818,657499
43637,694992
274694,218825
129346,66407
7914,862091
152872,410409
91974,823299
163939,65012
76173,632784
26579,947291
166911,651424
172694,516302
106764,545589
79163,835551
166945,979031
226710,643934
166341,517918
273341,976536
235556,130107
147977,983497
156945,305709
194084,632143
255771,885014
79403,615051
156966,384212
107606,978028
76444,783379
147581,624430
293916,792024
51171,672495
174985,428367
141539,937745
129138,114357
218435,733172
10438,573729
203161,926367
207135,225484
135401,507077
209657,423752
287913,423508
116318,463715
72378,477521
124947,792488
83490,99710
254825,945357
59854,680510
257775,969492
225169,863630
241581,528805
250070,386512
291820,392781
90595,273994
263929,574730
277021,872531
241194,734404
127315,330376
88320,588434
245809,693659
42022,356163
3092,482105
186193,584999
186328,682666
101906,451355
8614,38600
108605,910805
